"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy","Partner Economy Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2013","","","","15.853046"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2015","","","","17.312307"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2014","","","","3.76367"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2011","","","","6"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2012","","","","3.772702"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2017","","","","9.724782"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2016","","","","12.461076"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2009","","","","2"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2008","","","","2"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2010","","","","1"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2006","","","","3"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2007","","","","3"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","710","South Africa","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2005","","","","1"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2017","","","","2202.881504"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2015","","","","2263.315391"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2014","","","","2397.173189"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2016","","","","2139.362076"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2009","","","","1524"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2008","","","","1448"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2007","","","","1140"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2011","","","","1904"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2010","","","","1502"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2012","","","","1880.341538"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2013","","","","2046.106858"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2008","","","","95"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2007","","","","97"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2009","","","","97"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2010","","","","109"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2016","","","","192.011625"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2017","","","","200.677422"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2015","","","","181.685309"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2014","","","","153.286118"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2011","","","","103"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2013","","","","126.117755"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2012","","","","113.644192"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2010","","","","4402"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2007","","","","4699"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","218","Ecuador","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2009","","","","2988"
